time_tick,grv_X_value,grv_Y_value,grv_Z_value,Turn ,Success,Hoop
64.271854,-1.101557,-9.308998,-2.882077,10,1,0
64.301608,-1.211466,-9.316825,-2.811827,10,1,0
64.336276,-1.350956,-9.321833,-2.730494,10,1,0
64.371005,-1.458715,-9.31983,-2.681447,10,1,0
64.405673,-1.472138,-9.319772,-2.674305,10,1,0
64.435428,-1.38596,-9.322636,-2.710132,10,1,0
64.470157,-1.227831,-9.324133,-2.780329,10,1,0
64.504825,-1.047804,-9.309575,-2.900201,10,1,0
64.534579,-0.888144,-9.289901,-3.01433,10,1,0
64.569308,-0.699059,-9.289255,-3.065666,10,1,0
64.603976,-0.523498,-9.294347,-3.085176,10,1,0
64.633731,-0.376596,-9.297073,-3.098363,10,1,0
64.66846,-0.18286,-9.314922,-3.062031,10,1,0
64.703128,0.028582,-9.344887,-2.974814,10,1,0
64.737857,0.202534,-9.369821,-2.88837,10,1,0
64.772555,0.30177,-9.379081,-2.849391,10,1,0
64.80228,0.347144,-9.379064,-2.844276,10,1,0
64.837009,0.380108,-9.381666,-2.831451,10,1,0
64.871707,0.386688,-9.391066,-2.799214,10,1,0
64.901431,0.367327,-9.403328,-2.760388,10,1,0
64.93616,0.341782,-9.424355,-2.69109,10,1,0
64.970859,0.315637,-9.452181,-2.594974,10,1,0
65.000583,0.314506,-9.479274,-2.494335,10,1,0
65.035296,0.309476,-9.515681,-2.352294,10,1,0
65.069964,0.307775,-9.553505,-2.19387,10,1,0
65.104693,0.312484,-9.589613,-2.029512,10,1,0
65.134447,0.320383,-9.615867,-1.899921,10,1,0
65.169115,0.361648,-9.634443,-1.795541,10,1,0
65.203844,0.463618,-9.638803,-1.748081,10,1,0
65.238543,0.591376,-9.626813,-1.775387,10,1,0
65.268267,0.678363,-9.608708,-1.841141,10,1,0
65.302996,0.744045,-9.596524,-1.87893,10,1,0
65.337694,0.795218,-9.602049,-1.829077,10,1,0
65.367419,0.829454,-9.616154,-1.737478,10,1,0
65.402148,0.811397,-9.648341,-1.558334,10,1,0
65.426928,0.74151,-9.670555,-1.451817,10,1,0
65.471545,0.717056,-9.682118,-1.385521,10,1,0
65.506243,0.597933,-9.699859,-1.31623,10,1,0
65.535998,0.54762,-9.706644,-1.287797,10,1,0
65.570696,0.476592,-9.712213,-1.273978,10,1,0
65.605395,0.377853,-9.720879,-1.240562,10,1,0
65.635149,0.307307,-9.728663,-1.198303,10,1,0
65.669848,0.236141,-9.734555,-1.166163,10,1,0
65.704546,0.186418,-9.736957,-1.155067,10,1,0
65.73427,0.168114,-9.738767,-1.142543,10,1,0
65.768999,0.150604,-9.739861,-1.135644,10,1,0
65.803698,0.116773,-9.740447,-1.134589,10,1,0
65.833422,0.076199,-9.741986,-1.124791,10,1,0
65.868151,0.030333,-9.744296,-1.10681,10,1,0
65.902849,-0.017643,-9.744334,-1.106751,10,1,0
65.937548,-0.06555,-9.743812,-1.109543,10,1,0
65.972246,-0.118019,-9.74177,-1.123044,10,1,0
66.002001,-0.181656,-9.737597,-1.15042,10,1,0
66.036695,-0.17202,-9.73962,-1.134663,10,1,0
66.071393,-0.073482,-9.751377,-1.040435,10,1,0
66.101148,-0.110123,-9.745926,-1.087222,10,1,0
66.135846,-0.221367,-9.723957,-1.254156,10,1,0
66.170545,-0.356096,-9.689604,-1.470383,10,1,0
66.200299,-0.539789,-9.64272,-1.704063,10,1,0
66.234998,-0.825594,-9.564677,-2.003149,10,1,0
66.269696,-1.13357,-9.465289,-2.302297,10,1,0
66.304395,-1.488794,-9.341189,-2.589002,10,1,0
66.339093,-1.940651,-9.18727,-2.829345,10,1,0
66.368848,-2.361495,-9.039156,-2.982322,10,1,0
66.403546,-2.814274,-8.868621,-3.09914,10,1,0
66.438245,-3.193997,-8.716427,-3.162204,10,1,0
66.468,-3.450048,-8.603226,-3.202955,10,1,0
66.502698,-3.673023,-8.490738,-3.254768,10,1,0
66.537396,-3.81111,-8.396778,-3.338682,10,1,0
66.567151,-3.867713,-8.335844,-3.425164,10,1,0
66.60185,-3.861636,-8.30001,-3.517791,10,1,0
66.636548,-3.795581,-8.309845,-3.566132,10,1,0
66.671277,-3.671848,-8.362933,-3.571571,10,1,0
66.701001,-3.494171,-8.441349,-3.565338,10,1,0
66.7357,-3.315686,-8.543445,-3.491851,10,1,0
66.770429,-3.103753,-8.660553,-3.396879,10,1,0
66.805097,-2.919969,-8.765367,-3.289281,10,1,0
66.834851,-2.828944,-8.839792,-3.167397,10,1,0
66.86958,-2.725732,-8.904444,-3.075468,10,1,0
66.904248,-2.462642,-9.029347,-2.929767,10,1,0
66.934003,-2.264592,-9.106063,-2.851051,10,1,0
66.968701,-2.230379,-9.171696,-2.661328,10,1,0
67.0034,-2.279219,-9.191213,-2.550297,10,1,0
67.038117,-2.17404,-9.225741,-2.51724,10,1,0
67.067841,-2.099503,-9.251417,-2.486085,10,1,0
67.10254,-2.079392,-9.266164,-2.447773,10,1,0
67.137269,-2.156284,-9.259538,-2.405959,10,1,0
67.171936,-2.274995,-9.244525,-2.353805,10,1,0
67.201691,-2.346265,-9.237716,-2.310174,10,1,0
67.23642,-2.366407,-9.224069,-2.343911,10,1,0
67.271088,-2.335977,-9.221796,-2.383051,10,1,0
67.300843,-2.272536,-9.234855,-2.393799,10,1,0
67.335572,-2.198318,-9.247833,-2.412928,10,1,0
67.37024,-2.147771,-9.251771,-2.443166,10,1,0
67.399994,-2.11648,-9.246721,-2.48916,10,1,0
67.434723,-2.109961,-9.241045,-2.515632,10,1,0
67.469391,-2.174044,-9.226469,-2.514569,10,1,0
67.50412,-2.163447,-9.223001,-2.536336,10,1,0
67.538788,-2.027979,-9.234945,-2.603909,10,1,0
67.568543,-1.928741,-9.240242,-2.659914,10,1,0
67.603272,-1.880411,-9.24148,-2.690046,10,1,0
67.63794,-1.837582,-9.238641,-2.729111,10,1,0
67.667695,-1.819008,-9.239428,-2.738875,10,1,0
67.702424,-1.782799,-9.241576,-2.755386,10,1,0
67.732148,-1.766777,-9.240226,-2.770195,10,1,0
67.766846,-1.78511,-9.233,-2.782506,10,1,0
67.801575,-1.844858,-9.226155,-2.766191,10,1,0
67.836243,-1.869628,-9.233261,-2.725551,10,1,0
67.870972,-1.8139,-9.244938,-2.723626,10,1,0
67.905671,-1.806883,-9.256718,-2.688045,10,1,0
67.935395,-1.787466,-9.261186,-2.685639,10,1,0
67.970124,-1.738475,-9.273522,-2.675207,10,1,0
68.004822,-1.753819,-9.281137,-2.638535,10,1,0
68.034524,-1.785507,-9.283334,-2.609393,10,1,0
68.069253,-1.833722,-9.28968,-2.552756,10,1,0
68.103952,-1.851964,-9.297529,-2.510664,10,1,0
68.13865,-1.839568,-9.304873,-2.492503,10,1,0
68.168405,-1.770222,-9.320902,-2.482808,10,1,0
68.203103,-1.732937,-9.332737,-2.464588,10,1,0
68.237802,-1.753145,-9.335588,-2.43937,10,1,0
68.267557,-1.760298,-9.336559,-2.430486,10,1,0
68.302225,-1.773357,-9.336994,-2.419294,10,1,0
68.336954,-1.774944,-9.341036,-2.402472,10,1,0
68.371652,-1.786832,-9.337751,-2.406425,10,1,0
68.401376,-1.816196,-9.329735,-2.415516,10,1,0
68.436105,-1.808711,-9.335404,-2.399174,10,1,0
68.470804,-1.817344,-9.334397,-2.396568,10,1,0
68.500528,-1.81431,-9.332788,-2.405119,10,1,0
68.535257,-1.799119,-9.333742,-2.412814,10,1,0
68.569955,-1.784053,-9.33607,-2.414998,10,1,0
68.604654,-1.803685,-9.331056,-2.419786,10,1,0
68.634408,-1.82409,-9.329964,-2.408676,10,1,0
68.669107,-1.810604,-9.334308,-2.402011,10,1,0
68.703805,-1.823705,-9.330969,-2.40507,10,1,0
68.738504,-1.834526,-9.326894,-2.412635,10,1,0
68.768258,-1.795757,-9.329297,-2.432432,10,1,0
68.802957,-1.77012,-9.338665,-2.415216,10,1,0
68.837655,-1.780114,-9.355205,-2.342771,10,1,0
68.86741,-1.776227,-9.35882,-2.331258,10,1,0
68.902109,-1.758015,-9.346777,-2.392572,10,1,0
