time_tick,lac_X_value,lac_Y_value,lac_Z_value,Turn,Success
39.329296,-0.190739,0.116768,-0.028493,6,1
39.363995,-0.275621,0.148173,-0.103307,6,1
39.393719,-0.157772,0.097812,-0.04905,6,1
39.428448,0.024348,-0.018534,0.01755,6,1
39.463146,-0.180964,-0.008292,0.054417,6,1
39.497845,-0.181603,-0.042189,-0.092085,6,1
39.527599,0.022255,0.11097,0.007229,6,1
39.562298,-0.069885,0.209517,0.015922,6,1
39.596996,0.056306,-0.00132,-0.240302,6,1
39.631695,0.211174,0.158439,-0.156683,6,1
39.661449,0.031308,-0.040708,-0.067859,6,1
39.696136,-0.057104,-0.101534,-0.074631,6,1
39.730834,0.177417,-0.039571,0.021986,6,1
39.760589,0.005109,0.033212,0.052084,6,1
39.795287,-0.111823,-0.129764,-0.093545,6,1
39.829986,0.009566,-0.046252,-0.046062,6,1
39.864715,-0.092483,0.03271,-0.037868,6,1
39.894439,0.005853,0.025606,-0.113543,6,1
39.929138,-0.062684,0.057305,-0.104473,6,1
39.963867,-0.119114,0.084204,-0.115114,6,1
39.998535,-0.080353,0.197686,0.01309,6,1
40.028289,-0.418724,0.041301,0.072757,6,1
40.067932,-0.43993,0.114216,-0.143038,6,1
40.097686,-0.125003,0.206641,-0.266922,6,1
40.127441,-0.226088,-0.029313,-0.122286,6,1
40.162139,-0.311651,-0.04635,-0.124061,6,1
40.196838,-0.178314,-0.110327,-0.21556,6,1
40.226592,0.118085,-0.194918,-0.101157,6,1
40.26129,0.379875,-0.176945,0.145396,6,1
40.295989,0.422893,-0.229033,0.01049,6,1
40.330718,0.117958,-0.34121,-0.023468,6,1
40.365386,0.296201,-0.132051,-0.094537,6,1
40.395141,0.248771,-0.233699,-0.061701,6,1
40.42987,0.390705,-0.224557,-0.253553,6,1
40.464537,0.438675,-0.364171,-0.157393,6,1
40.494293,0.299183,-0.388122,-0.174507,6,1
40.529022,0.481474,0.034891,-0.270171,6,1
40.56369,0.287465,-0.36597,-0.359025,6,1
40.593443,0.500869,-0.216675,-0.212406,6,1
40.628173,0.517158,-0.518478,-0.013782,6,1
40.662841,0.229472,-0.400425,0.029968,6,1
40.697542,0.06809,-0.13736,0.043094,6,1
40.732241,0.24923,-0.039086,-0.090398,6,1
40.761965,0.311838,-0.440807,-0.02694,6,1
40.796694,0.503662,-0.145084,-0.166309,6,1
40.831392,0.590452,0.096084,-0.296012,6,1
40.861116,0.455924,0.234989,-0.199832,6,1
40.895845,0.121726,0.100245,-0.029026,6,1
40.930543,0.023821,-0.207128,0.05434,6,1
40.960268,-0.11567,-0.433574,-0.080696,6,1
40.994997,0.092636,-0.587686,-0.025192,6,1
41.029665,0.160021,-0.815518,-0.022513,6,1
41.064394,0.288657,-0.653139,-0.415503,7,0
41.094149,0.60649,-0.305772,-0.458497,7,0
41.128817,0.623986,-0.195198,-0.204399,7,0
41.163546,0.562682,-0.063926,-0.268647,7,0
41.198244,1.236813,0.089863,-0.169138,7,0
41.227968,1.664238,-0.072713,-0.370918,7,0
41.262696,1.068503,-0.408627,-0.864617,7,0
41.297396,1.731326,-1.260248,-1.048425,7,0
41.32712,3.296212,-2.040375,-0.154656,7,0
41.361849,3.299084,-0.8519,-0.933249,7,0
41.396547,1.853821,-0.620379,-2.576491,7,0
41.431246,0.915595,-3.224765,-0.505517,7,0
41.461,-2.208513,1.313996,-0.106421,7,0
41.495699,-2.82125,1.387931,0.975692,7,0
41.530397,-2.84089,1.010747,-0.777709,7,0
41.565096,-2.883885,0.875517,-1.0439,7,0
41.59485,-1.446756,0.185731,-0.285738,7,0
41.629549,-2.395281,0.218359,0.445938,7,0
41.664248,-1.758278,-0.158862,0.533625,7,0
41.693996,-1.492309,0.064746,0.295177,7,0
41.728695,-0.377201,0.788107,-0.712824,7,0
41.763393,0.887897,0.593068,-1.066336,7,0
41.793148,1.654709,-0.054501,-1.244394,7,0
41.827846,1.572756,-0.006028,-0.247781,7,0
41.862545,1.826501,-0.512893,-0.57691,7,0
41.897243,0.213036,-0.185544,-0.325289,7,0
41.931942,-0.172829,0.123801,-0.287454,7,0
41.961696,-0.866397,-0.911783,0.622851,7,0
41.996395,-1.438514,-0.089185,0.964637,7,0
42.031093,-1.033121,0.374477,1.059098,7,0
42.060848,-0.497454,1.107076,0.714317,7,0
42.095546,-0.300113,1.754668,-0.099484,7,0
42.130245,-0.041946,2.314894,0.233994,7,0
42.16,0.088626,3.712171,0.58579,7,0
42.194698,0.085573,4.625756,1.257265,7,0
42.229397,-0.344968,2.831452,0.622507,7,0
42.264126,0.938755,0.670099,0.782898,7,0
42.298794,0.050616,1.038035,0.718908,7,0
42.328548,-2.26348,-1.12738,-0.087708,7,0
42.363277,-2.388484,-2.397242,-0.61325,7,0
42.397945,-1.720648,-4.090676,1.575244,7,0
42.4277,-1.623467,-6.528058,2.200119,7,0
42.462429,-2.017793,-7.558573,3.860429,7,0
42.497097,-5.065958,-5.600993,5.064169,7,0
42.526851,-7.893242,-3.312959,6.052876,7,0
42.56158,-13.823643,-2.730869,6.484223,7,0
42.596248,-16.504053,-1.294902,5.565811,7,0
42.630977,-26.272421,-2.410005,6.609296,7,0
42.665645,-22.484516,-7.67435,-0.520688,7,0
42.695393,-17.725914,-15.79197,-15.79989,7,0
42.730122,-9.265772,-33.312032,-3.389878,7,0
42.759845,14.242874,-27.57114,-24.723261,7,0
42.794545,77.330288,4.73199,-49.7291,7,0
42.829274,-28.186312,-12.742388,7.546782,7,0
42.863942,-11.107567,-6.903866,-13.975655,7,0
42.893696,12.177009,-6.653091,-17.124266,7,0
42.928425,-2.416326,-6.713693,-8.755788,7,0
42.963092,-7.6538,-4.32169,-6.389421,7,0
42.992848,3.893352,1.061774,1.129896,7,0
43.027577,2.328974,4.683405,2.252307,7,0
43.062245,-1.433371,4.228079,5.925126,7,0
43.096974,2.24044,3.786747,9.636471,7,0
43.131672,0.614918,1.177919,9.624169,7,0
43.161396,-1.29175,0.464367,4.58714,7,0
43.196125,-0.605063,-0.177033,2.498805,7,0
43.230824,-1.506981,-0.512035,0.785271,7,0
43.260548,-0.601474,-1.440187,-0.673376,7,0
43.295277,0.073365,-2.234923,-0.795504,7,0
43.329976,-0.084438,-1.536704,-0.792082,7,0
43.3597,0.587286,-0.835766,-1.602469,7,0
43.394429,0.594738,-0.385285,-1.269828,7,0
43.429127,0.264359,0.045727,-0.070436,7,0
