time_tick,grv_X_value,grv_Y_value,grv_Z_value,Turn,Success
52.265078,-4.799801,-4.968349,-6.960939,8,0
52.300082,-5.23075,-4.431082,-7.012989,8,0
52.330111,-5.536803,-4.065221,-6.999646,8,0
52.365115,-5.820044,-3.81526,-6.910002,8,0
52.395114,-6.081657,-3.712753,-6.73841,8,0
52.430117,-6.38407,-3.66997,-6.477054,8,0
52.465121,-6.536822,-3.7737,-6.261502,8,0
52.49515,-6.513873,-3.892976,-6.212201,8,0
52.530154,-6.325241,-4.028333,-6.319899,8,0
52.565158,-6.138833,-4.161237,-6.41686,8,0
52.595156,-5.924137,-4.29311,-6.530778,8,0
52.63016,-5.318995,-4.515996,-6.891395,8,0
52.665164,-4.420053,-4.78581,-7.330512,8,0
52.695193,-3.616812,-5.040804,-7.595144,8,0
52.730192,-2.808358,-5.344628,-7.728216,8,0
52.765195,-2.176297,-5.608264,-7.745215,8,0
52.800199,-1.736372,-5.860279,-7.680903,8,0
52.830198,-1.512798,-6.08359,-7.541792,8,0
52.865232,-1.566496,-6.310096,-7.342073,8,0
52.900236,-2.084451,-6.301029,-7.220065,8,0
52.930234,-3.078725,-5.826188,-7.26321,8,0
52.965238,-4.449125,-4.559513,-7.456097,8,0
52.995237,-5.385809,-3.178689,-7.554221,8,0
53.030271,-6.420749,-1.288181,-7.300125,8,0
53.065275,-6.496814,0.909515,-7.289817,8,0
53.095274,-5.579261,2.794523,-7.565695,8,0
53.130277,-4.542314,4.074152,-7.677625,8,0
53.165281,-3.925713,4.09346,-8.000601,8,0
53.19531,-3.531542,3.736271,-8.351392,8,0
53.230314,-3.651634,3.258492,-8.498532,8,0
53.265317,-4.082836,2.851571,-8.448446,8,0
53.295316,-4.625262,2.404112,-8.306891,8,0
53.33032,-5.508494,1.715407,-7.930392,8,0
53.365324,-6.214272,0.931917,-7.529383,8,0
53.395353,-6.397114,0.244277,-7.429301,8,0
53.430357,-6.314064,-0.670786,-7.473947,8,0
53.46536,-6.166218,-1.696598,-7.434821,8,0
53.500364,-6.037149,-2.682729,-7.247968,8,0
53.530363,-5.721769,-3.485671,-7.161614,8,0
53.565397,-5.200909,-4.237522,-7.153405,8,0
53.595396,-4.621449,-4.815754,-7.185261,8,0
53.630399,-3.890134,-5.433237,-7.178025,8,0
53.665403,-3.117057,-5.962819,-7.134843,8,0
53.695402,-2.460566,-6.281579,-7.117909,8,0
53.730415,-1.724655,-6.540443,-7.101086,8,0
53.765419,-0.950246,-6.701903,-7.096392,8,0
53.795417,-0.378027,-6.747984,-7.106269,8,0
53.830421,0.256451,-6.786692,-7.074765,8,0
53.865425,0.904854,-6.838121,-6.971269,8,0
53.895454,1.256019,-6.935848,-6.818627,8,0
53.930458,1.448602,-7.085121,-6.624188,8,0
53.965461,1.467651,-7.212367,-6.481128,8,0
53.99546,1.495578,-7.31421,-6.359468,8,0
54.030464,1.601101,-7.396032,-6.237982,8,0
54.065498,1.684754,-7.453469,-6.146922,8,0
54.095497,1.729115,-7.500836,-6.076583,8,0
54.1305,1.771593,-7.559749,-5.990735,8,0
54.165504,1.821274,-7.573832,-5.957959,8,0
54.195503,1.911511,-7.585567,-5.914603,8,0
54.230537,2.001104,-7.596989,-5.870144,8,0
54.265541,2.076424,-7.614647,-5.820898,8,0
54.295539,2.119416,-7.648218,-5.761084,8,0
54.330543,2.148962,-7.709161,-5.668161,8,0
54.365547,2.162119,-7.794651,-5.544898,8,0
54.395576,2.170883,-7.876012,-5.425215,8,0
54.43058,2.18143,-7.967487,-5.285619,8,0
54.465583,2.140456,-8.055917,-5.167001,8,0
54.495582,2.070394,-8.127844,-5.08221,8,0
54.530586,2.022248,-8.199021,-4.986362,8,0
54.565589,2.014957,-8.266715,-4.876333,8,0
54.600624,2.017351,-8.321249,-4.781669,8,0
54.630622,2.026704,-8.366014,-4.698885,8,0
54.665626,2.051925,-8.416368,-4.596912,8,0
54.695625,1.927608,-8.505203,-4.485877,8,0
54.730646,1.947183,-8.556175,-4.379224,8,0
54.765681,1.949711,-8.617588,-4.255943,8,0
54.795679,1.90685,-8.678301,-4.150695,8,0
54.830683,1.722625,-8.76898,-4.03916,8,0
54.865687,1.414559,-8.867046,-3.943571,8,0
54.895686,1.168586,-8.934753,-3.870638,8,0
54.93072,1.023472,-8.984168,-3.79664,8,0
54.965723,0.985421,-9.011973,-3.740391,8,0
54.995722,0.96965,-9.027433,-3.707086,8,0
55.030726,0.909056,-9.035534,-3.702701,8,0
55.06573,0.857752,-9.02661,-3.736553,8,0
55.095759,0.893395,-8.985882,-3.825314,8,0
55.130762,0.921603,-8.92608,-3.956386,8,0
55.165766,0.943154,-8.849292,-4.120405,8,0
55.195765,0.92915,-8.788654,-4.251293,8,0
55.230769,0.823799,-8.748241,-4.355098,8,0
55.265772,0.623774,-8.749693,-4.385321,8,0
55.295802,0.462433,-8.763075,-4.378576,8,0
55.330805,0.325062,-8.773632,-4.369778,8,0
55.365809,0.195593,-8.77133,-4.382095,8,0
55.395808,0.130319,-8.755953,-4.41515,8,0
55.430811,0.089445,-8.729851,-4.467543,8,0
55.465845,0.02387,-8.69342,-4.538846,8,0
55.495844,-0.071154,-8.659311,-4.603099,8,0
55.530848,-0.276259,-8.617139,-4.673953,8,0
55.565852,-0.591621,-8.559963,-4.749132,8,0
55.59585,-0.901732,-8.510678,-4.788787,8,0
55.630885,-1.25198,-8.462898,-4.794701,8,0
55.665888,-1.566061,-8.413288,-4.789706,8,0
55.700892,-1.868486,-8.358221,-4.777672,8,0
55.730866,-2.130185,-8.312013,-4.748685,8,0
55.765869,-2.435127,-8.242457,-4.723273,8,0
55.795899,-2.677662,-8.173785,-4.711328,8,0
55.830902,-2.929275,-8.09702,-4.694131,8,0
55.865906,-3.107202,-8.023897,-4.705277,8,0
55.895905,-3.269284,-7.957962,-4.707427,8,0
55.930908,-3.392573,-7.900527,-4.716923,8,0
55.965912,-3.535061,-7.857608,-4.683865,8,0
55.995941,-3.684249,-7.819297,-4.632725,8,0
56.030945,-3.816171,-7.804393,-4.550334,8,0
56.065949,-3.873888,-7.821071,-4.472258,8,0
56.095947,-3.875229,-7.836757,-4.443546,8,0
56.130951,-3.792298,-7.878727,-4.440876,8,0
56.165985,-3.522182,-7.990719,-4.463171,8,0
56.195984,-3.230627,-8.119201,-4.451838,8,0
56.230988,-2.963845,-8.256803,-4.383843,8,0
56.265991,-2.734252,-8.402914,-4.253487,8,0
56.29599,-2.410555,-8.552142,-4.150584,8,0
56.331024,-1.893695,-8.7127,-4.084119,8,0
56.366028,-1.343707,-8.867808,-3.966572,8,0
56.396027,-0.793139,-8.975416,-3.871704,8,0
56.43103,-0.255746,-9.05944,-3.746783,8,0
56.466034,0.147021,-9.094695,-3.666353,8,0
56.496063,0.455661,-9.104459,-3.616415,8,0
56.531067,0.780555,-9.104431,-3.560522,8,0
56.566071,1.085112,-9.093227,-3.50899,8,0
56.596069,1.325119,-9.081452,-3.456667,8,0
56.631073,1.593843,-9.058145,-3.403958,8,0
56.666107,1.795777,-9.038907,-3.354191,8,0
56.696106,1.926814,-9.021957,-3.326999,8,0
56.731089,2.023444,-9.005459,-3.314308,8,0
56.766092,2.039692,-9.000472,-3.317893,8,0
56.801096,1.988301,-9.004276,-3.3387,8,0
56.831125,1.892422,-8.999144,-3.407549,8,0
56.866129,1.708067,-8.975145,-3.564621,8,0
56.896128,1.561011,-8.935858,-3.727056,8,0
56.931132,1.338186,-8.863598,-3.97783,8,0
56.966135,1.027431,-8.789921,-4.225981,8,0
56.996164,0.693496,-8.713886,-4.445728,8,0
57.031168,0.23299,-8.612458,-4.684926,8,0
57.066172,-0.312606,-8.481526,-4.913578,8,0
57.096171,-0.80657,-8.332967,-5.107677,8,0
57.131174,-1.357642,-8.124115,-5.322857,8,0
57.166178,-1.832978,-7.884098,-5.537007,9,0
57.196207,-2.14608,-7.690977,-5.693897,9,0
57.231211,-2.499334,-7.473643,-5.837399,9,0
57.266215,-2.936433,-7.272178,-5.888127,9,0
57.296213,-3.342461,-7.112236,-5.866967,9,0
57.331217,-3.819244,-6.940295,-5.781257,9,0
57.366251,-4.198849,-6.798371,-5.685865,9,0
57.39625,-4.4066,-6.716719,-5.625371,9,0
57.431254,-4.634367,-6.637132,-5.536097,9,0
57.466257,-4.902949,-6.569639,-5.383138,9,0
57.496256,-5.101726,-6.558473,-5.209229,9,0
57.53129,-5.220431,-6.537178,-5.117583,9,0
57.566294,-5.222325,-6.534099,-5.119582,9,0
57.596293,-5.16152,-6.533926,-5.181097,9,0
57.631296,-4.985011,-6.560889,-5.31805,9,0
57.6663,-4.742002,-6.605034,-5.483082,9,0
57.696329,-4.511098,-6.667945,-5.600515,9,0
57.73132,-4.205924,-6.698641,-5.797901,9,0
57.766324,-3.663106,-6.745844,-6.103482,9,0
57.796322,-3.086183,-6.855619,-6.29708,9,0
57.831326,-2.580258,-6.972772,-6.395309,9,0
57.86633,-2.317391,-7.104399,-6.350942,9,0
57.901364,-2.373026,-7.211248,-6.208372,9,0
57.931363,-2.568633,-7.257061,-6.075725,9,0
57.966366,-3.188404,-7.133398,-5.926716,9,0
57.996365,-4.440697,-6.578706,-5.760042,9,0
58.031369,-5.997645,-5.407849,-5.564231,9,0
58.066403,-6.818096,-3.999456,-5.804755,9,0
58.096402,-7.592766,-2.466744,-5.695817,9,0
58.131405,-7.755125,-0.342806,-5.993143,9,0
58.166409,-6.630723,2.191821,-6.88525,9,0
58.196408,-5.555645,3.450805,-7.307804,9,0
58.231442,-4.454686,3.370437,-8.060594,9,0
58.266446,-3.948538,2.421696,-8.64417,9,0
58.296444,-4.487599,1.415134,-8.604423,9,0
58.331448,-5.593413,0.590782,-8.033801,9,0
58.366452,-6.642524,-0.087112,-7.214328,9,0
58.396481,-7.03673,-0.750046,-6.789632,9,0
58.431485,-7.109478,-1.64246,-6.552473,9,0
58.466488,-7.01832,-2.628751,-6.325355,9,0
58.496487,-6.816653,-3.426049,-6.162198,9,0
58.531491,-6.449059,-4.318678,-5.994656,9,0
58.566494,-5.889467,-5.239524,-5.834279,9,0
58.596524,-5.242123,-5.971524,-5.747895,9,0
58.631527,-4.33408,-6.737706,-5.656529,9,0
58.666531,-3.412529,-7.37334,-5.492336,9,0
58.69653,-2.679488,-7.83678,-5.251902,9,0
58.731557,-1.909158,-8.223885,-4.989998,9,0
58.766561,-1.219247,-8.512364,-4.714907,9,0
58.796559,-0.615432,-8.732915,-4.419806,9,0
58.831563,0.102137,-8.914859,-4.085597,9,0
58.866567,0.729642,-9.043977,-3.72174,9,0
58.896596,1.112999,-9.135504,-3.388371,9,0
58.9316,1.380068,-9.232113,-3.006784,9,0
58.966603,1.568023,-9.309302,-2.656212,9,0
59.001607,1.679359,-9.36062,-2.394952,9,0
59.031606,1.711493,-9.400047,-2.210694,9,0
59.06661,1.673798,-9.451322,-2.012004,9,0
59.096639,1.588015,-9.494938,-1.871261,9,0
59.131643,1.457993,-9.543073,-1.726632,9,0
59.166646,1.327171,-9.584065,-1.600487,9,0
59.196645,1.229035,-9.611606,-1.511208,9,0
59.231649,1.146873,-9.633737,-1.432843,9,0
59.266683,1.118145,-9.648795,-1.351947,9,0
59.296682,1.233941,-9.645606,-1.271585,9,0
59.331685,1.274593,-9.645578,-1.231054,9,0
59.366689,1.393518,-9.632092,-1.207545,9,0
59.396688,1.432833,-9.62974,-1.179973,9,0
59.431722,1.430449,-9.624785,-1.222528,9,0
59.466726,1.473962,-9.614611,-1.25058,9,0
59.496724,1.552265,-9.602743,-1.247017,9,0
59.531728,1.719796,-9.579856,-1.20246,9,0
59.566732,1.968764,-9.538986,-1.144098,9,0
59.596761,2.20216,-9.490776,-1.119332,9,0
59.631765,2.450633,-9.430059,-1.116081,9,0
59.666768,2.663207,-9.372729,-1.111993,9,0
59.696767,2.820926,-9.329036,-1.090284,9,0
59.731779,2.953318,-9.296064,-1.018998,9,0
59.766782,2.989863,-9.295562,-0.911317,9,0
59.796812,2.946132,-9.316943,-0.831939,9,0
59.831815,2.846009,-9.356409,-0.731502,9,0
59.866819,2.70196,-9.407937,-0.606115,9,0
59.896818,2.568559,-9.451582,-0.497357,9,0
59.931821,2.403267,-9.500603,-0.374315,9,0
59.966856,2.223614,-9.547429,-0.281761,9,0
59.996854,2.053874,-9.58656,-0.238153,9,0
60.031858,1.849958,-9.628266,-0.226719,9,0
60.066862,1.658007,-9.662771,-0.243134,9,0
60.101865,1.488531,-9.690082,-0.252682,9,0
60.131895,1.356135,-9.709186,-0.264288,9,0
60.166898,1.213645,-9.727554,-0.281088,9,0
60.196897,1.127553,-9.737407,-0.297955,9,0
60.231901,1.051642,-9.745569,-0.308504,9,0
60.2619,1.068737,-9.74381,-0.305329,9,0
60.296934,1.11502,-9.738188,-0.318868,9,0
60.331937,1.101196,-9.738807,-0.346777,9,0
60.366941,1.037525,-9.745449,-0.356386,9,0
60.39694,0.978268,-9.749911,-0.399357,9,0
60.431943,0.93523,-9.752214,-0.443747,9,0
60.466947,0.936363,-9.750453,-0.478685,9,0
60.496976,0.962258,-9.746861,-0.500002,9,0
60.53198,1.024944,-9.739248,-0.523241,9,0
60.566984,1.109188,-9.72768,-0.564974,9,0
60.596983,1.200975,-9.713878,-0.61277,9,0
60.631986,1.309481,-9.696002,-0.670868,9,0
60.66702,1.422814,-9.67676,-0.716353,9,0
60.697019,1.51738,-9.659851,-0.749722,9,0
60.732009,1.603536,-9.64481,-0.763918,9,0
60.767012,1.663211,-9.63596,-0.747835,9,0
60.797011,1.722638,-9.625624,-0.746409,9,0
60.832045,1.743426,-9.623507,-0.725145,9,0
60.867049,1.766996,-9.621537,-0.693544,9,0
60.897048,1.773083,-9.623149,-0.654539,9,0
60.932052,1.784829,-9.624198,-0.605351,9,0
60.967055,1.782582,-9.626723,-0.570835,9,0
60.997085,1.758792,-9.63242,-0.548066,9,0
61.032088,1.739604,-9.637266,-0.523575,9,0
61.067092,1.694602,-9.646563,-0.499384,9,0
61.097091,1.639522,-9.656869,-0.48384,9,0
61.132094,1.564539,-9.66967,-0.476381,9,0
61.172103,1.467436,-9.685245,-0.468946,9,0
61.197127,1.4146,-9.693865,-0.452921,9,0
61.232131,1.346072,-9.705003,-0.422205,9,0
61.26213,1.293353,-9.7133,-0.395349,9,0
61.297133,1.259117,-9.718676,-0.373104,9,0
61.332168,1.244927,-9.721044,-0.358752,9,0
61.362166,1.252238,-9.720185,-0.356571,9,0
61.39717,1.278238,-9.716481,-0.365178,9,0
61.432174,1.315776,-9.710753,-0.383744,9,0
61.467177,1.348533,-9.705377,-0.405432,9,0
61.497207,1.37548,-9.700791,-0.42422,9,0
61.53221,1.406914,-9.695542,-0.440813,9,0
61.562209,1.433014,-9.691172,-0.452664,9,0
61.597213,1.466045,-9.685967,-0.458259,9,0
61.632216,1.483819,-9.683407,-0.455158,9,0
61.66722,1.499333,-9.681271,-0.449703,9,0
61.697249,1.506712,-9.680526,-0.441007,9,0
61.732247,1.509451,-9.680439,-0.433471,9,0
61.762246,1.531472,-9.677462,-0.42258,9,0
61.797249,1.553609,-9.674278,-0.4146,9,0
61.832253,1.571247,-9.671644,-0.409557,9,0
61.867287,1.571862,-9.67202,-0.398167,9,0
61.897286,1.552183,-9.675906,-0.380551,9,0
61.93229,1.52545,-9.681388,-0.347815,9,0
61.967293,1.501155,-9.6871,-0.289629,9,0
61.997292,1.474199,-9.692521,-0.24294,9,0
62.032326,1.450301,-9.69704,-0.203188,9,0
62.06733,1.438571,-9.699349,-0.174329,9,0
62.097329,1.438254,-9.699705,-0.156154,9,0
62.132332,1.44976,-9.698007,-0.155267,9,0
62.167336,1.476653,-9.693662,-0.17222,9,0
62.197365,1.504518,-9.688905,-0.19698,9,0
62.232369,1.534738,-9.683272,-0.23682,9,0
62.267373,1.560064,-9.678265,-0.273201,9,0
62.297371,1.596944,-9.671656,-0.293425,9,0
62.332375,1.59715,-9.67075,-0.320878,9,0
62.367379,1.595567,-9.669856,-0.353972,9,0
62.397408,1.581374,-9.67056,-0.395956,9,0
62.432412,1.548265,-9.673376,-0.453777,9,0
62.462411,1.514208,-9.676147,-0.506553,9,0
62.497414,1.469182,-9.680144,-0.559979,9,0
62.532418,1.423198,-9.685021,-0.593398,9,0
62.567452,1.381795,-9.689391,-0.619352,9,0
62.597451,1.344659,-9.692948,-0.644905,9,0
62.632454,1.293889,-9.697949,-0.672972,9,0
62.667458,1.245144,-9.703189,-0.701328,9,0
62.697457,1.198898,-9.705308,-0.739515,9,0
62.732481,1.164815,-9.70264,-0.824148,9,0
62.767485,1.138818,-9.697299,-0.918003,9,0
62.797484,1.104151,-9.691564,-1.015717,9,0
62.832487,1.030115,-9.68375,-1.158056,9,0
62.867491,0.933256,-9.675886,-1.297502,9,0
62.89752,0.779788,-9.663007,-1.481711,9,0
62.932524,0.590582,-9.643354,-1.683504,9,0
62.967527,0.369241,-9.616566,-1.887474,9,0
62.997526,0.166351,-9.588918,-2.049937,9,0
63.03253,-0.079925,-9.552328,-2.218983,9,0
63.062559,-0.286162,-9.520503,-2.335676,9,0
63.097563,-0.477484,-9.492298,-2.417754,9,0
63.132567,-0.631939,-9.470124,-2.468735,9,0
63.162565,-0.707024,-9.459128,-2.490434,9,0
63.197569,-0.768407,-9.445376,-2.524219,9,0
63.232603,-0.830859,-9.42943,-2.56374,9,0
63.262602,-0.90052,-9.415403,-2.591623,9,0
63.297606,-0.998213,-9.398246,-2.617974,9,0
63.332609,-1.136211,-9.376215,-2.640618,9,0
63.367613,-1.298521,-9.351271,-2.654208,9,0
63.397642,-1.35758,-9.344785,-2.647495,9,0
63.432646,-1.38124,-9.348392,-2.6224,9,0
63.46765,-1.297827,-9.368208,-2.594141,9,0
63.497648,-1.094916,-9.384688,-2.627932,9,0
63.532652,-0.55974,-9.372011,-2.833609,9,0
63.567656,0.197321,-9.330926,-3.011998,9,0
63.597685,0.689714,-9.35096,-2.874213,9,0
63.632689,1.089085,-9.369474,-2.684046,9,0
63.662687,1.238261,-9.408049,-2.476404,9,0
63.697691,1.265288,-9.457083,-2.267131,9,0
63.732682,1.206557,-9.490232,-2.158001,9,0
63.762711,1.18678,-9.503937,-2.108074,9,0
63.797715,1.187048,-9.511157,-2.075105,9,0
63.832718,1.178361,-9.510475,-2.083166,9,0
63.862717,1.15042,-9.505489,-2.121194,9,0
63.897721,1.108682,-9.504217,-2.14894,9,0
63.932755,1.131107,-9.507791,-2.121261,9,0
63.962754,1.177397,-9.518933,-2.044723,9,0
63.997757,1.215061,-9.536624,-1.93744,9,0
64.032761,1.231728,-9.55099,-1.854369,9,0
64.06276,1.196741,-9.565568,-1.801381,9,0
64.097794,1.213548,-9.575002,-1.738934,9,0
64.132798,1.17475,-9.590177,-1.680988,9,0
64.167801,1.124438,-9.600932,-1.653781,10,0
64.1978,1.058697,-9.609494,-1.647432,10,0
64.232804,0.91103,-9.622136,-1.661859,10,0
64.262833,0.786091,-9.628836,-1.686662,10,0
64.297837,0.628547,-9.629682,-1.746826,10,0
64.33284,0.474708,-9.618909,-1.851618,10,0
64.367844,0.291087,-9.592144,-2.020718,10,0
64.397843,0.11655,-9.559695,-2.185385,10,0
64.432847,-0.159321,-9.503977,-2.413772,10,0
64.467881,-0.515713,-9.421917,-2.671849,10,0
64.497879,-0.862195,-9.328581,-2.900249,10,0
64.532883,-1.285745,-9.198377,-3.148646,10,0
64.567887,-1.714827,-9.045355,-3.379079,10,0
64.597886,-2.08565,-8.893245,-3.568963,10,0
64.63292,-2.516329,-8.711288,-3.736147,10,0
64.662919,-2.840134,-8.5799,-3.807387,10,0
64.697922,-3.167874,-8.440419,-3.860201,10,0
64.732915,-3.561745,-8.258503,-3.910032,10,0
64.762914,-3.870002,-8.085424,-3.978221,10,0
64.797948,-4.048432,-7.938754,-4.094341,10,0
64.832951,-3.990786,-7.846019,-4.323293,10,0
64.86295,-3.86982,-7.780042,-4.546722,10,0
64.897954,-3.645821,-7.764609,-4.753534,10,0
64.932958,-3.504368,-7.773163,-4.845059,10,0
64.962987,-3.530447,-7.745685,-4.870068,10,0
64.997991,-3.65809,-7.683738,-4.873991,10,0
65.032994,-3.694752,-7.606291,-4.966931,10,0
65.062993,-3.605246,-7.541936,-5.128221,10,0
65.097997,-3.539125,-7.469865,-5.277591,10,0
65.133,-3.533454,-7.422057,-5.348366,10,0
65.16303,-3.518064,-7.374153,-5.424236,10,0
65.198033,-3.427804,-7.323975,-5.548584,10,0
65.233037,-3.236994,-7.310628,-5.679247,10,0
65.268041,-2.934438,-7.253458,-5.912162,10,0
65.298039,-2.654066,-7.143242,-6.17311,10,0
65.333074,-2.24494,-6.987093,-6.505231,10,0
65.363072,-1.951334,-6.780605,-6.811237,10,0
65.398076,-1.691118,-6.543026,-7.10677,10,0
65.43308,-1.5852,-6.35657,-7.297836,10,0
65.463078,-1.702088,-6.230396,-7.379859,10,0
65.498113,-1.961891,-6.155195,-7.378469,10,0
65.533116,-2.242198,-6.151788,-7.301048,10,0
65.56812,-2.678006,-6.11101,-7.187565,10,0
65.598119,-3.149847,-5.939672,-7.139748,10,0
65.633122,-4.079946,-5.181153,-7.258577,10,0
65.663152,-4.938809,-4.102896,-7.412939,10,0
65.698155,-5.510552,-2.578166,-7.691822,10,0
65.73313,-6.589593,-0.595963,-7.23874,10,0
65.763129,-7.155985,1.367241,-6.565042,10,0
65.798132,-5.913692,3.229884,-7.125542,10,0
65.833167,-4.232826,3.787624,-7.994644,10,0
65.863165,-3.531428,3.170785,-8.582097,10,0
65.898169,-3.776899,2.483821,-8.703041,10,0
65.933173,-4.220522,2.138931,-8.590077,10,0
65.963172,-4.276134,1.838231,-8.632082,10,0
65.998206,-4.113731,1.395727,-8.792406,10,0
66.033209,-4.387789,0.80849,-8.733321,10,0
66.063208,-5.114291,0.116237,-8.367064,10,0
66.098212,-6.217629,-0.816819,-7.53997,10,0
66.133215,-6.901933,-1.951598,-6.688187,10,0
66.163245,-7.001115,-3.073606,-6.141221,10,0
66.198248,-6.618662,-4.441573,-5.713404,10,0
66.233252,-5.972497,-5.632905,-5.364411,10,0
66.263251,-5.360793,-6.520252,-4.99254,10,0
66.298255,-4.690368,-7.395804,-4.41359,10,0
66.333258,-4.173536,-7.999943,-3.841844,10,0
66.363287,-3.743874,-8.387101,-3.437614,10,0
66.398291,-3.280043,-8.710255,-3.090313,10,0
66.433295,-2.943346,-8.88666,-2.922538,10,0
66.463294,-2.836894,-8.954297,-2.819547,10,0
66.498297,-2.841928,-9.053528,-2.476755,10,0
66.533331,-2.745544,-9.190496,-2.043045,10,0
66.56333,-2.7861,-9.274537,-1.548507,10,0
66.598334,-2.985082,-9.291771,-0.964126,10,0
66.628333,-3.170055,-9.267709,-0.487407,10,0
66.668341,-3.174939,-9.274342,0.289107,10,0
66.69837,-2.985956,-9.315298,0.69753,10,0
66.733356,-2.632155,-9.399916,0.943705,10,0
66.763355,-2.200489,-9.501086,1.031725,10,0
66.798359,-1.535933,-9.628132,1.056989,10,0
66.833362,-0.769948,-9.731969,0.934456,10,0
66.863392,-0.111291,-9.780819,0.707412,10,0
66.898395,0.780756,-9.771611,0.288615,10,0
66.933399,1.797013,-9.638114,-0.233991,10,0
66.963398,2.630088,-9.415861,-0.77553,10,0
66.998401,3.427204,-9.056386,-1.553511,10,0
67.033405,4.000298,-8.633915,-2.37284,10,0
67.063434,4.246876,-8.28017,-3.09517,10,0
67.098438,4.327653,-7.857392,-3.963591,10,0
67.133442,4.224364,-7.424508,-4.817538,10,0
67.16344,3.883775,-7.076857,-5.568808,10,0
67.198444,3.174197,-6.696116,-6.423688,10,0
67.228473,2.393901,-6.391632,-7.042267,10,0
67.263477,1.364034,-6.054885,-7.593091,10,0
67.298481,0.373221,-5.741793,-7.941648,10,0
67.328479,-0.277172,-5.481301,-8.12747,10,0
67.363483,-0.739038,-5.199987,-8.281981,10,0
67.398517,-0.940371,-5.008869,-8.378794,10,0
67.428516,-0.976232,-4.92981,-8.421472,10,0
67.46352,-0.970446,-4.961061,-8.403771,10,0
67.498523,-0.889698,-5.120711,-8.31649,10,0
67.528522,-0.675147,-5.36216,-8.183439,10,0
67.563556,-0.245708,-5.741907,-7.946533,10,0
67.59856,0.300344,-6.137457,-7.64321,10,0
67.633564,0.792483,-6.524246,-7.278972,10,0
67.663562,1.053479,-6.82618,-6.96209,10,0
67.698566,0.985824,-7.243009,-6.537907,10,0
67.733601,0.809123,-7.598324,-6.147198,10,0
67.7636,0.671536,-7.806859,-5.897393,10,0
67.798604,0.645617,-8.030703,-5.591801,10,0
67.833607,0.703428,-8.200845,-5.331845,10,0
67.863606,0.728339,-8.316392,-5.146299,10,0
67.89864,0.641374,-8.417524,-4.99111,10,0
67.928639,0.552484,-8.480735,-4.893787,10,0
67.963643,0.636016,-8.544837,-4.770586,10,0
67.998646,0.934687,-8.597618,-4.624345,10,0
68.028645,1.334128,-8.640658,-4.442564,10,0
68.063679,1.872347,-8.684795,-4.152818,10,0
68.098683,2.391776,-8.717825,-3.802129,10,0
68.128682,2.773197,-8.753463,-3.444346,10,0
68.163686,3.096898,-8.820491,-2.964021,10,0
68.198689,3.275564,-8.911256,-2.457122,10,0
68.228718,3.307033,-8.999961,-2.059485,10,0
68.263722,3.231204,-9.089704,-1.76461,10,0
68.298726,3.055997,-9.170597,-1.654774,10,0
68.328725,2.901995,-9.221521,-1.64901,10,0
68.363728,2.810462,-9.242411,-1.690085,10,0
68.398732,2.7857,-9.238143,-1.753238,10,0
68.428761,2.735911,-9.247151,-1.783886,10,0
68.463765,2.691339,-9.260002,-1.785023,10,0
68.498769,2.651195,-9.269222,-1.797201,10,0
68.528767,2.566669,-9.285084,-1.837573,10,0
68.563771,2.483623,-9.299022,-1.880706,10,0
68.598805,2.508953,-9.287102,-1.905818,10,0
68.628804,2.597684,-9.259247,-1.922404,10,0
68.663808,2.720814,-9.217284,-1.953484,10,0
68.698811,2.792692,-9.189638,-1.982091,10,0
68.72881,2.780776,-9.188795,-2.002646,10,0
68.763823,2.67595,-9.213255,-2.032847,10,0
68.798827,2.490356,-9.254003,-2.082981,10,0
68.828826,2.266297,-9.298443,-2.140122,10,0
68.863829,1.935147,-9.354853,-2.217924,10,0
68.898833,1.564776,-9.418811,-2.239358,10,0
68.928862,1.309725,-9.454767,-2.251498,10,0
68.963866,1.085803,-9.467509,-2.316151,10,0
68.99887,0.896947,-9.484268,-2.328389,10,0
69.028868,0.755389,-9.507816,-2.282121,10,0
69.063872,0.666549,-9.539233,-2.176235,10,0
69.098876,0.639794,-9.561332,-2.085389,10,0
69.13391,0.70095,-9.568017,-2.034443,10,0
69.163909,0.838796,-9.559103,-2.024158,10,0
69.198912,1.08393,-9.53356,-2.028196,10,0
69.228911,1.288388,-9.513272,-2.003738,10,0
69.263915,1.490439,-9.494503,-1.951989,10,0
69.298949,1.677121,-9.466027,-1.938774,10,0
69.333953,1.853139,-9.431856,-1.945052,10,0
69.363951,1.992881,-9.403965,-1.941935,10,0
69.398955,2.145397,-9.373279,-1.927733,10,0
69.428954,2.25268,-9.350854,-1.91421,10,0
69.463988,2.341933,-9.335,-1.884246,10,0
69.498992,2.422411,-9.319951,-1.856796,10,0
69.52899,2.448191,-9.323767,-1.803045,10,0
69.563994,2.474834,-9.312993,-1.822253,10,0
69.598998,2.448281,-9.316227,-1.841488,10,0
69.629027,2.350449,-9.345126,-1.822432,10,0
69.664031,2.239053,-9.386729,-1.747343,10,0
69.699034,2.227012,-9.406428,-1.654322,10,0
69.729033,2.22029,-9.422648,-1.568843,10,0
69.764039,2.208984,-9.440485,-1.474751,10,0
69.799073,2.182574,-9.456798,-1.408044,10,0
69.829072,2.156784,-9.473752,-1.331746,10,0
69.864075,2.109947,-9.493484,-1.264566,10,0
